Years,Months (MES),CADENA GENERAL,NAME,QUANTITY,VALUE,PRICE
2022,2,Liverpool,KIT Photoderm Aqua. Dor. 40ml + Sensibio  Gel 100ml,70,25814.04,368.772
2022,2,Liverpool,KIT Photoderm Aqua. Dorado + Hydrabio H2O 100ml,2,702.67,351.335
2022,2,Liverpool,KIT Photoderm Aqua. Neutro + Hydrabio H2O 100ml,1,369.83,369.83
2022,2,Liverpool,KIT Photoderm Cover T. Claro + Sensibio  H2O 100ml,7,3252.62,464.66
2022,2,Liverpool,KIT Photoderm Cover T. Dorado + Sensibio  H2O 100ml,4,1858.64,464.66
2022,2,Liverpool,KIT Photoderm Nude Cla. + Sebium Gel M. 100ml,1,456.03,456.03
2022,2,Liverpool,KIT Photoderm Nude Dor. + Sebium Gel M. 100ml,1,456.03,456.03
2022,2,Liverpool,KIT Photoderm Nude Muy Claro + Sebium Gel M. 100ml,3,1368.09,456.03
2022,2,Liverpool,Kit Sebium Gel M. 200ml + Sebium H2O 100ml,22,6769.59,307.7086364
2022,2,Liverpool,KIT Sebium Hydra 40ml + Sebium Barra 100gr,22,8476.82,385.31
2022,2,Liverpool,KIT Sebium P. Refiner 30ml+ Sebium Gel 100ml,3,972.42,324.14
2022,2,Liverpool,Nodé DS+ 125 ml,46,13931.44,302.8573913
2022,2,Liverpool,Nodé Shampoo Fluido 400 ml,26,8705.12,334.8123077
2022,2,Liverpool,Photoderm AR Spf 50+ 30 ml,116,46596.03,401.6899138
2022,2,Liverpool,Photoderm Bronz 200 ml,4,2051.72,512.93
2022,2,Liverpool,Photoderm Bruma Spf 50+ 150 ml,49,22414.77,457.4442857
2022,2,Liverpool,Photoderm Cover T. Claro 40 gr,287,126227.41,439.8167596
2022,2,Liverpool,Photoderm Cover T. Dorado 40 gr,258,108343.94,419.9377519
2022,2,Liverpool,Photoderm Crema Dorado Spf 50+ 40 ml,80,25470.93,318.386625
2022,2,Liverpool,Photoderm M Spf 50+ 40 ml,176,71914.14,408.6030682
2022,2,Liverpool,Photoderm MAX Aquafluido Claro 40 ml,266,90047.71,338.5252256
2022,2,Liverpool,Photoderm MAX Aquafluido Dorado 40 ml,142,47334.78,333.3435211
2022,2,Liverpool,Photoderm MAX Aquafluido Neutro 40 ml,331,106444.94,321.5859215
2022,2,Liverpool,Photoderm MAX Crema 40 ml,119,38462.83,323.2170588
2022,2,Liverpool,Photoderm MAX Leche Spf 50+ 100 ml,108,40553.88,375.4988889
2022,2,Liverpool,Photoderm MAX Spray Spf 50+ 400 ml,139,94000.14,676.26
2022,2,Liverpool,Photoderm Mineral Spray 100 ml,37,17187,464.5135135
2022,2,Liverpool,Photoderm Nude Touch Claro Spf 50+ 40 ml,390,153742.2,394.2107692
2022,2,Liverpool,Photoderm Nude Touch Dorado Spf 50+ 40 ml,211,81842.38,387.8785782
2022,2,Liverpool,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,233,92195.29,395.6879399
2022,2,Liverpool,Photoderm Spot Age Spf 50+ 40 ml,188,75039.52,399.146383
2022,2,Liverpool,Sebium Barra 100 gr,158,18028.09,114.1018354
2022,2,Liverpool,Sebium Gel Gommant 100 ml,157,38972.1,248.2299363
2022,2,Liverpool,Sebium Gel Moussant 100 ml,768,116601.48,151.8248438
2022,2,Liverpool,Sebium Gel Moussant 200 ml,138,34869.35,252.6764493
2022,2,Liverpool,Sebium Gel Moussant 500 ml,509,208188.92,409.0155599
2022,2,Liverpool,Sebium Gel Moussant Actif Tubo 200 ml,207,57715.38,278.8182609
2022,2,Liverpool,Sebium Gel Moussant Tubo 200 ml,351,71676.5,204.2065527
2022,2,Liverpool,Sebium Global 30 ml,151,59635.04,394.9340397
2022,2,Liverpool,Sebium H2O 100 ml,202,23044.84,114.0833663
2022,2,Liverpool,Sebium H2O 250 ml,108,31414.13,290.8715741
2022,2,Liverpool,Sebium H2O 500 ml,332,159565.66,480.6194578
2022,2,Liverpool,Sebium H2O Bomba Inv 500 ml,2,1118.96,559.48
2022,2,Liverpool,Sebium Hydra 40 ml,366,120282.59,328.6409563
2022,2,Liverpool,Sebium Night Peel 40 ml,152,81354.16,535.2247368
2022,2,Liverpool,Sebium Pore Refiner 30 ml,420,212651.46,506.313
2022,2,Liverpool,Sensibio AR 40 ml,238,85796.29,360.4886134
2022,2,Liverpool,Sensibio Ds+ Crema 40 ml,137,48012.83,350.4586131
2022,2,Liverpool,Sensibio Forte 40 ml,42,12156.06,289.43
2022,2,Liverpool,Sensibio Gel Contorno de Ojos 15 ml,319,54148.16,169.7434483
2022,2,Liverpool,Sensibio Gel Moussant 200 ml,300,86685.07,288.9502333
2022,2,Liverpool,Sensibio Gel Moussant 500 ml,387,167119.36,431.8329716
2022,2,Liverpool,Sensibio Gel Moussant Tubo 100 ml,743,110465.6,148.6751009
2022,2,Liverpool,Sensibio H2O 100 ml,370,46233.24,124.9547027
2022,2,Liverpool,Sensibio H2O 250 ml,214,55367.59,258.7270561
2022,2,Liverpool,Sensibio H2O 500 ml,435,208118.9,478.4342529
2022,2,Liverpool,Sensibio H2O Bomba Inv 500 ml,300,164186.6,547.2886667
2022,2,Liverpool,Sensibio H2O Bomba Inv 850 ml,26,14281.26,549.2792308
2022,2,Liverpool,Sensibio Light 40 ml,321,103428,322.2056075
2022,2,Medina,ABCDerm Cold Cream 200 ml,4,1224.12,306.03
2022,2,Medina,ABCDerm Gel Moussant 1 l,12,4603.44,383.62
2022,2,Medina,ABCDerm H2O 1 l,3,1471.56,490.52
2022,2,Medina,Atoderm Barra 150 gr,86,11046.7,128.45
2022,2,Medina,Atoderm Crema Tubo 200 ml,29,4974.95,171.55
2022,2,Medina,Atoderm Crema Ultra 500 ml,10,3612.1,361.21
2022,2,Medina,Atoderm Gel Ducha 500 ml,8,3896.56,487.07
2022,2,Medina,Atoderm Intensive Balsamo 200 ml,13,5143.97,395.69
2022,2,Medina,Atoderm Intensive Balsamo 500 ml,15,8392.2,559.48
2022,2,Medina,Atoderm Intensive Balsamo 75 ml,5,1030.15,206.03
2022,2,Medina,Atoderm Intensive Gel Crema 200 ml,3,1187.07,395.69
2022,2,Medina,Atoderm Intensive Gel Crema 500 ml,11,6154.28,559.48
2022,2,Medina,Atoderm Intensive Gel Crema 75 ml,3,618.09,206.03
2022,2,Medina,Atoderm Intensive Gel Moussant 200 ml,8,2034.48,254.31
2022,2,Medina,Atoderm Labios 15 ml,3,488.79,162.93
2022,2,Medina,Atoderm Manos y Uñas 50 ml,14,1387.96,99.14
2022,2,Medina,Atoderm SOS Spray 200 ml,11,5680.18,516.38
2022,2,Medina,Atoderm SOS Spray 50 ml,1,292.24,292.24
2022,2,Medina,Cicabio Arnica+ 40 ml,8,2448.24,306.03
2022,2,Medina,Cicabio Crema 40 ml,4,1293.12,323.28
2022,2,Medina,Hydrabio H2O 100 ml,2,343.1,171.55
2022,2,Medina,Hydrabio H2O 250 ml,2,791.38,395.69
2022,2,Medina,Hydrabio Mascarilla 75 ml,3,1290.51,430.17
2022,2,Medina,Hydrabio Serum 40 ml,22,12308.56,559.48
2022,2,Medina,KIT Photoderm AR + SensibioH2O 100ml,3,1492.23,497.41
2022,2,Medina,KIT Photoderm Cover T. Claro + Sensibio  H2O 100ml,3,1549.14,516.38
2022,2,Medina,KIT Photoderm Cover T. Dorado + Sensibio  H2O 100ml,2,1032.76,516.38
2022,2,Medina,KIT Sebium Hydra 40ml + Sebium Barra 100gr,8,3096.56,387.07
2022,2,Medina,KIT Sebium P. Refiner 30ml+ Sebium Gel 100ml,5,2495.7,499.14
2022,2,Medina,KIT Sensibio  H2O 500ml + 250ml,30,14974.2,499.14
2022,2,Medina,KIT SensibioAR 40ml + SensibioH2O 100ml,16,6744.8,421.55
2022,2,Medina,KIT SensibioDS 40ml + SensibioH2O 100ml,5,2008.6,401.72
2022,2,Medina,Nodé Shampoo Fluido 400 ml,1,400.86,400.86
2022,2,Medina,Photoderm AKN Spf 30 40 ml,3,1523.28,507.76
2022,2,Medina,Photoderm AR Spf 50+ 30 ml,11,5585.36,507.76
2022,2,Medina,Photoderm Cover T. Claro 40 gr,26,13425.88,516.38
2022,2,Medina,Photoderm Cover T. Dorado 40 gr,26,13425.88,516.38
2022,2,Medina,Photoderm Crema Dorado Spf 50+ 40 ml,7,2950.85,421.55
2022,2,Medina,Photoderm Kid Leche 50+  100 ml,2,767.24,383.62
2022,2,Medina,Photoderm M Spf 50+ 40 ml,19,9647.44,507.76
2022,2,Medina,Photoderm MAX Aquafluido Claro 40 ml,27,11614.59,430.17
2022,2,Medina,Photoderm MAX Aquafluido Dorado 40 ml,20,8603.4,430.17
2022,2,Medina,Photoderm MAX Aquafluido Neutro 40 ml,23,9893.91,430.17
2022,2,Medina,Photoderm MAX Crema 40 ml,7,2950.85,421.55
2022,2,Medina,Photoderm MAX Spray Spf 50+ 400 ml,14,9643.06,688.79
2022,2,Medina,Photoderm Mineral Spray 100 ml,7,3675,525
2022,2,Medina,Photoderm Nude Touch Claro Spf 50+ 40 ml,14,6987.96,499.14
2022,2,Medina,Photoderm Nude Touch Dorado Spf 50+ 40 ml,8,3993.12,499.14
2022,2,Medina,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,12,5989.68,499.14
2022,2,Medina,Photoderm Spot Age Spf 50+ 40 ml,11,5585.36,507.76
2022,2,Medina,Sebium Barra 100 gr,10,1594.8,159.48
2022,2,Medina,Sebium Gel Gommant 100 ml,6,2270.7,378.45
2022,2,Medina,Sebium Gel Moussant 100 ml,40,7206.8,180.17
2022,2,Medina,Sebium Gel Moussant 200 ml,2,808.62,404.31
2022,2,Medina,Sebium Gel Moussant 500 ml,42,22412.04,533.62
2022,2,Medina,Sebium Gel Moussant Actif Tubo 200 ml,18,7122.42,395.69
2022,2,Medina,Sebium Gel Moussant Tubo 200 ml,6,2063.82,343.97
2022,2,Medina,Sebium Global 30 ml,15,7616.4,507.76
2022,2,Medina,Sebium H2O 100 ml,6,1029.3,171.55
2022,2,Medina,Sebium H2O 250 ml,10,3956.9,395.69
2022,2,Medina,Sebium H2O 500 ml,20,10844.8,542.24
2022,2,Medina,Sebium H2O Bomba Inv 500 ml,6,3512.04,585.34
2022,2,Medina,Sebium Hydra 40 ml,46,20184.34,438.79
2022,2,Medina,Sebium Night Peel 40 ml,3,1730.16,576.72
2022,2,Medina,Sebium Pore Refiner 30 ml,20,11189.6,559.48
2022,2,Medina,Sensibio AR 40 ml,39,18121.74,464.66
2022,2,Medina,Sensibio Ds+ Crema 40 ml,22,9463.74,430.17
2022,2,Medina,Sensibio Forte 40 ml,7,3011.19,430.17
2022,2,Medina,Sensibio Gel Contorno de Ojos 15 ml,10,3439.7,343.97
2022,2,Medina,Sensibio Gel Moussant 200 ml,49,19811.19,404.31
2022,2,Medina,Sensibio Gel Moussant 500 ml,45,24012.9,533.62
2022,2,Medina,Sensibio Gel Moussant Tubo 100 ml,63,11350.71,180.17
2022,2,Medina,Sensibio H2O 100 ml,25,4288.75,171.55
2022,2,Medina,Sensibio H2O 250 ml,15,5935.35,395.69
2022,2,Medina,Sensibio H2O 500 ml,42,22774.08,542.24
2022,2,Medina,Sensibio H2O Bomba Inv 500 ml,19,11121.46,585.34
2022,2,Medina,Sensibio Light 40 ml,19,8009.45,421.55
2022,2,Meli,ABCDerm Gel Moussant 1 l,16,6936,433.5
2022,2,Meli,Atoderm Barra 150 gr,24,3526,146.9166667
2022,2,Meli,Atoderm Crema Tubo 200 ml,41,8109,197.7804878
2022,2,Meli,Atoderm Crema Ultra 500 ml,14,5824,416
2022,2,Meli,Atoderm Intensive Balsamo 200 ml,2,848,424
2022,2,Meli,Atoderm Intensive Balsamo 500 ml,5,3245,649
2022,2,Meli,Atoderm Intensive Balsamo 75 ml,6,1404,234
2022,2,Meli,Atoderm Intensive Gel Crema 500 ml,2,1200,600
2022,2,Meli,Atoderm Intensive Gel Crema 75 ml,9,2031,225.6666667
2022,2,Meli,Atoderm Intensive Gel Moussant 200 ml,7,2029,289.8571429
2022,2,Meli,Atoderm Labios 15 ml,30,5598,186.6
2022,2,Meli,Atoderm Manos y Uñas 50 ml,45,5175,115
2022,2,Meli,Cicabio Arnica+ 40 ml,11,3905,355
2022,2,Meli,Cicabio Crema 40 ml,16,5938,371.125
2022,2,Meli,Hydrabio H2O 100 ml,1,199,199
2022,2,Meli,Hydrabio H2O 250 ml,2,796.02,398.01
2022,2,Meli,Hydrabio Mascarilla 75 ml,2,998,499
2022,2,Meli,Hydrabio Serum 40 ml,24,14876,619.8333333
2022,2,Meli,KIT Photoderm Aqua. Claro + Hydrabio H2O 100ml,8,3432.8,429.1
2022,2,Meli,KIT Photoderm Aqua. Dorado + Hydrabio H2O 100ml,7,3003.7,429.1
2022,2,Meli,KIT Photoderm Aqua. Neutro + Hydrabio H2O 100ml,5,2145.5,429.1
2022,2,Meli,KIT Photoderm Nude Cla. + Sebium Gel M. 100ml,35,19177.5,547.9285714
2022,2,Meli,KIT Photoderm Nude Dor. + Sebium Gel M. 100ml,17,8984.5,528.5
2022,2,Meli,KIT Photoderm Nude Muy Claro + Sebium Gel M. 100ml,19,10041.5,528.5
2022,2,Meli,Kit Sebium Gel M. 200ml + Sebium H2O 100ml,4,1593.4,398.35
2022,2,Meli,KIT Sebium Hydra 40ml + Sebium Barra 100gr,14,6291.6,449.4
2022,2,Meli,KIT Sebium Night Peel + Sebium H2O 100ml,6,3730.5,621.75
2022,2,Meli,KIT Sebium P. Refiner 30ml+ Sebium Gel 100ml,19,11084,583.3684211
2022,2,Meli,KIT SensibioAR 40ml + SensibioH2O 100ml,5,2656.2,531.24
2022,2,Meli,KIT SensibioDS 40ml + SensibioH2O 100ml,2,838.6,419.3
2022,2,Meli,Nodé DS+ 125 ml,40,17100,427.5
2022,2,Meli,Nodé Shampoo Fluido 400 ml,8,3552,444
2022,2,Meli,Photoderm AKN Spf 30 40 ml,3,1403.3,467.7666667
2022,2,Meli,Photoderm AR Spf 50+ 30 ml,5,2283.6,456.72
2022,2,Meli,Photoderm Bruma Spf 50+ 150 ml,3,1173.45,391.15
2022,2,Meli,Photoderm Cover T. Claro 40 gr,56,28498.15,508.8955357
2022,2,Meli,Photoderm Cover T. Dorado 40 gr,37,18983.8,513.0756757
2022,2,Meli,Photoderm Crema Dorado Spf 50+ 40 ml,29,11994,413.5862069
2022,2,Meli,Photoderm M Spf 50+ 40 ml,48,23701.35,493.778125
2022,2,Meli,Photoderm MAX Aquafluido Claro 40 ml,16,6394.1,399.63125
2022,2,Meli,Photoderm MAX Aquafluido Dorado 40 ml,9,3178.6,353.1777778
2022,2,Meli,Photoderm MAX Aquafluido Neutro 40 ml,6,2383.95,397.325
2022,2,Meli,Photoderm MAX Crema 40 ml,6,2458,409.6666667
2022,2,Meli,Photoderm MAX Spray Spf 50+ 400 ml,21,12858.75,612.3214286
2022,2,Meli,Photoderm Mineral Spray 100 ml,17,9559.2,562.3058824
2022,2,Meli,Photoderm Nude Touch Claro Spf 50+ 40 ml,147,75016.75,510.3180272
2022,2,Meli,Photoderm Nude Touch Dorado Spf 50+ 40 ml,55,28311.5,514.7545455
2022,2,Meli,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,25,13526.55,541.062
2022,2,Meli,Photoderm Spot Age Spf 50+ 40 ml,10,4855.65,485.565
2022,2,Meli,Sebium Barra 100 gr,12,2116,176.3333333
2022,2,Meli,Sebium Gel Gommant 100 ml,31,13207,426.0322581
2022,2,Meli,Sebium Gel Moussant 100 ml,111,23059,207.7387387
2022,2,Meli,Sebium Gel Moussant 200 ml,4,1876,469
2022,2,Meli,Sebium Gel Moussant 500 ml,16,9754,609.625
2022,2,Meli,Sebium Gel Moussant Actif Tubo 200 ml,52,23166.15,445.5028846
2022,2,Meli,Sebium Gel Moussant Tubo 200 ml,28,10790.15,385.3625
2022,2,Meli,Sebium Global 30 ml,30,17310,577
2022,2,Meli,Sebium H2O 100 ml,14,2587,184.7857143
2022,2,Meli,Sebium H2O 500 ml,9,5561,617.8888889
2022,2,Meli,Sebium Hydra 40 ml,86,42381.3,492.805814
2022,2,Meli,Sebium Night Peel 40 ml,34,21846,642.5294118
2022,2,Meli,Sebium Pore Refiner 30 ml,72,45102.15,626.41875
2022,2,Meli,Sensibio AR 40 ml,81,35354.7,436.4777778
2022,2,Meli,Sensibio Ds+ Crema 40 ml,89,33205.75,373.0983146
2022,2,Meli,Sensibio Forte 40 ml,22,8275.25,376.1477273
2022,2,Meli,Sensibio Gel Contorno de Ojos 15 ml,132,43339.05,328.3261364
2022,2,Meli,Sensibio Gel Moussant 200 ml,60,22393.8,373.23
2022,2,Meli,Sensibio Gel Moussant 500 ml,268,133654.45,498.7106343
2022,2,Meli,Sensibio Gel Moussant Tubo 100 ml,58,9989.8,172.237931
2022,2,Meli,Sensibio H2O 100 ml,14,2291.2,163.6571429
2022,2,Meli,Sensibio H2O 250 ml,5,1746.75,349.35
2022,2,Meli,Sensibio H2O 500 ml,29,14793.45,510.1189655
2022,2,Meli,Sensibio H2O Bomba Inv 500 ml,11,5998.2,545.2909091
2022,2,Meli,Sensibio Light 40 ml,137,48877.5,356.770073
2022,2,RFP,Atoderm Barra 150 gr,96,7929.48,82.59875
2022,2,RFP,Atoderm Crema Tubo 200 ml,28,3534.55,126.2339286
2022,2,RFP,Atoderm Intensive Balsamo 200 ml,12,3586.24,298.8533333
2022,2,RFP,Atoderm Intensive Balsamo 500 ml,24,9137.92,380.7466667
2022,2,RFP,Atoderm Intensive Balsamo 75 ml,9,1629.27,181.03
2022,2,RFP,Atoderm Intensive Gel Moussant 200 ml,1,215.52,215.52
2022,2,RFP,Cicabio Crema 40 ml,7,1758.62,251.2314286
2022,2,RFP,Hydrabio Serum 40 ml,15,5989.68,399.312
2022,2,RFP,KIT Photoderm Nude Muy Claro + Sebium Gel M. 100ml,1,415.95,415.95
2022,2,RFP,KIT Sebium P. Refiner 30ml+ Sebium Gel 100ml,4,1910.36,477.59
2022,2,RFP,Photoderm AR Spf 50+ 30 ml,14,4836.2,345.4428571
2022,2,RFP,Photoderm Bruma Spf 50+ 150 ml,2,791.38,395.69
2022,2,RFP,Photoderm Cover T. Claro 40 gr,3,929.31,309.77
2022,2,RFP,Photoderm Cover T. Dorado 40 gr,7,2331.9,333.1285714
2022,2,RFP,Photoderm Crema Dorado Spf 50+ 40 ml,9,2862.09,318.01
2022,2,RFP,Photoderm M Spf 50+ 40 ml,9,2927.55,325.2833333
2022,2,RFP,Photoderm MAX Aquafluido Claro 40 ml,32,11281.16,352.53625
2022,2,RFP,Photoderm MAX Aquafluido Dorado 40 ml,29,9617.26,331.6296552
2022,2,RFP,Photoderm MAX Aquafluido Neutro 40 ml,39,11521.56,295.4246154
2022,2,RFP,Photoderm MAX Crema 40 ml,15,4404.32,293.6213333
2022,2,RFP,Photoderm MAX Leche Spf 50+ 100 ml,10,3929.3,392.93
2022,2,RFP,Photoderm MAX Spray Spf 50+ 400 ml,11,6512.92,592.0836364
2022,2,RFP,Photoderm Nude Touch Claro Spf 50+ 40 ml,11,3793.19,344.8354545
2022,2,RFP,Photoderm Nude Touch Dorado Spf 50+ 40 ml,6,2231.88,371.98
2022,2,RFP,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,8,3088.77,386.09625
2022,2,RFP,Photoderm Spot Age Spf 50+ 40 ml,7,2981.02,425.86
2022,2,RFP,Sebium Barra 100 gr,10,1048.22,104.822
2022,2,RFP,Sebium Gel Moussant 100 ml,116,17567.42,151.4432759
2022,2,RFP,Sebium Gel Moussant 200 ml,10,3739.66,373.966
2022,2,RFP,Sebium Gel Moussant 500 ml,21,8619.89,410.4709524
2022,2,RFP,Sebium Gel Moussant Tubo 200 ml,24,5753.42,239.7258333
2022,2,RFP,Sebium Global 30 ml,1,421.55,421.55
2022,2,RFP,Sebium H2O 100 ml,19,2791.38,146.9147368
2022,2,RFP,Sebium H2O 250 ml,7,2502.59,357.5128571
2022,2,RFP,Sebium H2O 500 ml,9,3924.15,436.0166667
2022,2,RFP,Sebium H2O Bomba Inv 500 ml,8,3614.65,451.83125
2022,2,RFP,Sebium Hydra 40 ml,17,5420.72,318.8658824
2022,2,RFP,Sebium Pore Refiner 30 ml,12,5906.91,492.2425
2022,2,RFP,Sensibio AR 40 ml,16,6245.63,390.351875
2022,2,RFP,Sensibio Ds+ Crema 40 ml,5,1375.87,275.174
2022,2,RFP,Sensibio Gel Contorno de Ojos 15 ml,5,1248.26,249.652
2022,2,RFP,Sensibio Gel Moussant 200 ml,27,9211.2,341.1555556
2022,2,RFP,Sensibio Gel Moussant 500 ml,15,5788.79,385.9193333
2022,2,RFP,Sensibio Gel Moussant Tubo 100 ml,51,7386.24,144.8282353
2022,2,RFP,Sensibio H2O 100 ml,101,13884.48,137.470099
2022,2,RFP,Sensibio H2O 250 ml,21,6896.61,328.41
2022,2,RFP,Sensibio H2O 500 ml,26,10771.61,414.2926923
2022,2,RFP,Sensibio H2O Bomba Inv 500 ml,8,4062.08,507.76
2022,2,RFP,Sensibio Light 40 ml,14,4032.71,288.0507143
2022,2,Sanborns,ABCDerm Gel Moussant 1 l,13,4118.52,316.8092308
2022,2,Sanborns,ABCDerm H2O 1 l,1,452.59,452.59
2022,2,Sanborns,Atoderm Barra 150 gr,44,4529.54,102.9440909
2022,2,Sanborns,Atoderm Crema Tubo 200 ml,53,7112.18,134.1920755
2022,2,Sanborns,Atoderm Crema Ultra 500 ml,21,4381.63,208.6490476
2022,2,Sanborns,Atoderm Gel Ducha 500 ml,5,2478.45,495.69
2022,2,Sanborns,Atoderm Intensive Balsamo 200 ml,5,1149.14,229.828
2022,2,Sanborns,Atoderm Intensive Balsamo 500 ml,2,1079.39,539.695
2022,2,Sanborns,Atoderm Intensive Balsamo 75 ml,7,1368.95,195.5642857
2022,2,Sanborns,Atoderm Intensive Gel Crema 200 ml,4,1414.92,353.73
2022,2,Sanborns,Atoderm Intensive Gel Crema 500 ml,11,6035.39,548.6718182
2022,2,Sanborns,Atoderm Intensive Gel Crema 75 ml,20,3885.33,194.2665
2022,2,Sanborns,Atoderm Intensive Gel Moussant 200 ml,12,2821.99,235.1658333
2022,2,Sanborns,Atoderm Labios 15 ml,12,1137.07,94.75583333
2022,2,Sanborns,Atoderm Manos y Uñas 50 ml,71,5402.87,76.09676056
2022,2,Sanborns,Atoderm SOS Spray 200 ml,4,1575,393.75
2022,2,Sanborns,Atoderm SOS Spray 50 ml,3,830.34,276.78
2022,2,Sanborns,Cicabio Arnica+ 40 ml,7,2196.53,313.79
2022,2,Sanborns,Cicabio Crema 40 ml,15,3972.39,264.826
2022,2,Sanborns,Hydrabio H2O 100 ml,20,2426.9,121.345
2022,2,Sanborns,Hydrabio H2O 250 ml,16,4477.38,279.83625
2022,2,Sanborns,Hydrabio Mascarilla 75 ml,1,437.93,437.93
2022,2,Sanborns,Hydrabio Serum 40 ml,84,46853.25,557.7767857
2022,2,Sanborns,KIT Hydrabio Suero + Hydrabio H2O 100ml,6,3025.86,504.31
2022,2,Sanborns,KIT Photoderm Aqua. Claro + Hydrabio H2O 100ml,2,675,337.5
2022,2,Sanborns,KIT Photoderm Cover T. Claro + Sensibio  H2O 100ml,8,3786.24,473.28
2022,2,Sanborns,KIT Photoderm Cover T. Dorado + Sensibio  H2O 100ml,5,2366.4,473.28
2022,2,Sanborns,KIT Photoderm Nude Dor. + Sebium Gel M. 100ml,2,929.32,464.66
2022,2,Sanborns,Kit Sebium Gel M. 200ml + Sebium H2O 100ml,7,2068.88,295.5542857
2022,2,Sanborns,KIT Sebium Hydra 40ml + Sebium Barra 100gr,1,392.24,392.24
2022,2,Sanborns,KIT Sensibio  H2O 500ml + 250ml,10,5043.1,504.31
2022,2,Sanborns,Nodé DS+ 125 ml,10,3308.18,330.818
2022,2,Sanborns,Nodé Shampoo Fluido 400 ml,5,1995.84,399.168
2022,2,Sanborns,Photoderm AKN Spf 30 40 ml,6,3071.33,511.8883333
2022,2,Sanborns,Photoderm AR Spf 50+ 30 ml,23,11189.97,486.5204348
2022,2,Sanborns,Photoderm Bruma Spf 50+ 150 ml,2,963.8,481.9
2022,2,Sanborns,Photoderm Cover T. Claro 40 gr,72,31629.87,439.30375
2022,2,Sanborns,Photoderm Cover T. Dorado 40 gr,53,22639,427.1509434
2022,2,Sanborns,Photoderm Crema Dorado Spf 50+ 40 ml,19,5421.63,285.3489474
2022,2,Sanborns,Photoderm Kid Leche 50+  100 ml,7,1137.5,162.5
2022,2,Sanborns,Photoderm M Spf 50+ 40 ml,29,12844.5,442.9137931
2022,2,Sanborns,Photoderm MAX Aquafluido Claro 40 ml,51,18310.26,359.0247059
2022,2,Sanborns,Photoderm MAX Aquafluido Dorado 40 ml,19,5658.41,297.8110526
2022,2,Sanborns,Photoderm MAX Aquafluido Neutro 40 ml,53,17111.4,322.8566038
2022,2,Sanborns,Photoderm MAX Crema 40 ml,25,6935.44,277.4176
2022,2,Sanborns,Photoderm MAX Spray Spf 50+ 400 ml,24,16310.54,679.6058333
2022,2,Sanborns,Photoderm Mineral Spray 100 ml,7,3201.73,457.39
2022,2,Sanborns,Photoderm Nude Touch Claro Spf 50+ 40 ml,79,33573.26,424.9779747
2022,2,Sanborns,Photoderm Nude Touch Dorado Spf 50+ 40 ml,22,8860.24,402.7381818
2022,2,Sanborns,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,34,16437.91,483.4679412
2022,2,Sanborns,Photoderm Spot Age Spf 50+ 40 ml,19,7558.1,397.7947368
2022,2,Sanborns,Sebium Barra 100 gr,30,3790.52,126.3506667
2022,2,Sanborns,Sebium Gel Gommant 100 ml,25,6057.69,242.3076
2022,2,Sanborns,Sebium Gel Moussant 100 ml,110,17866.57,162.4233636
2022,2,Sanborns,Sebium Gel Moussant 500 ml,48,21787.53,453.906875
2022,2,Sanborns,Sebium Gel Moussant Actif Tubo 200 ml,46,14301.67,310.9058696
2022,2,Sanborns,Sebium Gel Moussant Tubo 200 ml,83,16832.03,202.7955422
2022,2,Sanborns,Sebium Global 30 ml,28,13591.67,485.4167857
2022,2,Sanborns,Sebium H2O 100 ml,50,6715.29,134.3058
2022,2,Sanborns,Sebium H2O 250 ml,30,11191.16,373.0386667
2022,2,Sanborns,Sebium H2O 500 ml,33,16883.22,511.6127273
2022,2,Sanborns,Sebium H2O Bomba Inv 500 ml,13,7662.21,589.4007692
2022,2,Sanborns,Sebium Hydra 40 ml,81,30467.48,376.1417284
2022,2,Sanborns,Sebium Night Peel 40 ml,13,7301.06,561.62
2022,2,Sanborns,Sebium Pore Refiner 30 ml,66,36922.04,559.4248485
2022,2,Sanborns,Sensibio AR 40 ml,55,21225.73,385.9223636
2022,2,Sanborns,Sensibio Ds+ Crema 40 ml,30,11736.56,391.2186667
2022,2,Sanborns,Sensibio Forte 40 ml,5,2150.07,430.014
2022,2,Sanborns,Sensibio Gel Contorno de Ojos 15 ml,60,13203.4,220.0566667
2022,2,Sanborns,Sensibio Gel Moussant 200 ml,77,24835.85,322.5435065
2022,2,Sanborns,Sensibio Gel Moussant 500 ml,105,48662.75,463.4547619
2022,2,Sanborns,Sensibio Gel Moussant Tubo 100 ml,169,26833.58,158.7785799
2022,2,Sanborns,Sensibio H2O 100 ml,87,11936.25,137.1982759
2022,2,Sanborns,Sensibio H2O 250 ml,55,16868.79,306.7052727
2022,2,Sanborns,Sensibio H2O 500 ml,72,34159.42,474.4363889
2022,2,Sanborns,Sensibio H2O Bomba Inv 500 ml,72,39147.09,543.7095833
2022,2,Sanborns,Sensibio Light 40 ml,54,18495.71,342.5131481
2022,2,Sears,ABCDerm Gel Moussant 1 l,9,3559.22,395.4688889
2022,2,Sears,Atoderm Barra 150 gr,29,3142.92,108.3765517
